id,file_name,organization,year_published,month_published,date_updated,last_seen
8f5398837250c56f4cc90791a334de81690c8f62d904daa87bf3b324da3471bf,关于推进共建“一带一路”绿色发展的意见,国家发展改革委等部门,2022,3,2022-03-28,2026-09-09
25c0f4412b8b4fb5d5081b34dc2b8d9783a039473c5f8bde5840e7267b0f8127,中华人民共和国反食品浪费法,全国人大,2021,4,2022-03-25,2026-09-09
164c94fc498b7d5e28723c592b215943e86c8f6c1e2b66fe8660ec471c41a4ff,耕地质量保护与提升方案,原农业部,2017,12,2022-03-25,2026-09-09
6953a3ee395df449516b7bc44f1e675ad4b16f0ded3b921ed6614b39de3781aa,关于加快发展冷链物流保障食品安全促进消费升级的意见,国务院办公厅,2017,4,2022-03-25,2026-09-09
e8b053e1975c52ca2056038558cd84ef4cb17070ac2b34548a7e42d3f87656bd,关于加快我国包装产业转型发展的指导意见,"工业和信息化部, 商务部",2016,12,2022-03-25,2026-09-09
06b2395c31e1072968c9aa64f678bfcbfcee9989bd876939b574383894daeb89,氢能产业发展中长期规划（2021-2035 年）,国家发展改革委 国家能源局,2022,3,2022-03-22,2026-09-09
428601cf5b121e464229e863ab79fc42cd46e4259d31667805dacc6fb5939839,“十四五”现代能源体系规划,国家发展改革委 国家能源局,2022,1,2022-03-21,2026-09-09
47dcc48e0e2cd7bcfa13031e6a80acced09e5e20106127920decc5ee7aee2f21,“十四五”新型储能发展实施方案,国家发展改革委 国家能源局,2022,1,2022-03-20,2026-09-09
e09f75bae76afb34c6a34f6c7e7dee90cfb2c0d3b224bc18cf00da5b1eb44087,城市绿色货运配送示范工程管理办法,,2022,3,2022-03-17,2026-09-09
0ebb7950d045a7f41dc05e545c27c6e4c20e8a9fb7805d026b0dbd30762b00e2,2022年新型城镇化和城乡融合发展重点任务,国家发展改革委,2022,3,2022-03-17,2026-09-09
61bc7dfe35af13ac0e3a5d3ad0ab22b56a35b354547ff6b4464034cf65b10c04,交通强国建设评价指标体系,交通运输部,2022,1,2022-03-17,2026-09-09
7631259949fb26d2a9244e0834c43e965bb2def50836117a00fe2f59e9fc5508,关于做好2022年企业温室气体排放报告管理相关重点工作的通知,生态环境部办公厅,2022,3,2022-03-14,2026-09-09
ea1c5e8bcf7d3581b897b721019a198e32106b0580feb9f806f8b8663f218d14,“十四五”建筑节能与绿色建筑发展规划,住房和城乡建设部,2022,3,2022-03-11,2026-09-09
6942f86ccec12d0ec46c61a9a227a335daf61ee5534f030062240c646519c8b8,关于印发促进工业经济平稳增长的若干政策的通知,国家发展改革委等部门,2022,2,2022-02-25,2026-09-09
c432a386b02e506a52fd83243b29e819c46a6c0383f2c5d71e06822ab2e3f48e,关于印发“十四五”推进农业农村现代化规划的通知,国务院,2022,1,2022-02-15,2026-09-09
cf42f7229c5ad0a418526fb58485133736477f0810c0f6ac69b8503b728aa42a,关于发布高耗能行业重点领域节能降碳改造升级实施指南（2022年版）的通知,国家发展改革委等部门,2022,1,2022-02-11,2026-09-09
05aa9117a5e81c509328d654dcd495ee1f77e6ab713130290bdcee0e1d24958d,关于完善能源绿色低碳转型体制机制和政策措施的意见,国家发展改革委 国家能源局,2022,1,2022-02-09,2026-09-09
5f4cc2d0b36dc8757afa2f4de6a6c40501d55e96ad945d197066b16c939d3515,关于促进钢铁工业高质量发展的指导意见,工业和信息化部等部门,2022,1,2022-02-07,2026-09-09
86f0f2622a5abaf3ab803ada7f42edc1687e197348dc405c324623040092976f,计量发展规划（2021—2035年）,国务院,2022,1,2022-01-28,2026-09-09
b528d5ff0a33839456f7072a479a54b5ef354e6b9feed40deb7086ded4e36cd3,关于加快建设全国统一电力市场体系的指导意见,"国家发展改革委, 国家能源局",2022,1,2022-01-27,2026-09-09
a09caeb958a56a5e3a070d42f73d3218a95ec9e0c99c8efe93e48c09fe2b3337,“十四五”建筑业发展规划,住房和城乡建设部,2022,1,2022-01-25,2026-09-09
3eb722b826d7c03226a08e0578a1b4375380e157b9b165f885b6c4affc4c945f,2022年能源监管工作要点,国家能源局,2022,1,2022-01-24,2026-09-09
4a6c39e59e206dc4e53a16510a72381c64aeb437180e8e6ace272242af3cc0ec,全国沙产业发展指南,国家林业和草原局,2022,1,2022-01-23,2026-09-09
b3215e3d7eb4b983ea42b98fc15a40d81a4dfef43f7e9f3c85587c1b70624b04,“十四五”节能减排综合工作方案,国务院,2021,1,2022-01-23,2026-09-09
6608bb5bad978dd531c1661078a7c975671cb9ccdef5f7ed0c2c43ee2cb9d4df,促进绿色消费实施方案,国家发展改革委等部门,2022,1,2022-01-20,2026-09-09
891bd0f4e32abacec8bf9c938e3b17167cf295dd612755fd5b0901bb143782b3,关于进一步提升电动汽车充电基础设施服务保障能力的实施意见,国家发展改革委等部门,2022,1,2022-01-20,2026-09-09
4f58f0cf5d029d81352831d0a30856ca2e1e7b1c8d6cfb8bc8b4d2f2e6ac7cbe,关于加快废旧物资循环利用体系建设的指导意见,国家发展改革委等部门,2022,1,2022-01-20,2026-09-09
420db8203deff27366b7a7dadc2945576ee7db0a9f750320c0e6d4698e9b364f,“十四五”现代综合交通运输体系发展规划,国务院,2021,1,2022-01-19,2026-09-09
75d34638362f294776cc56bf5be8a1c31140888bd5d577735198831fed7d2845,“十四五”全国种植业发展规划,农业农村部,2021,1,2022-01-14,2026-09-09
e34e2b3272aabd8a61e0438c5530f4e55aef5e3fc9ae44b4d7f76e8527c8142e,对外投资合作建设项目生态环境保护指南,"生态环境部办公厅, 商务部办公厅",2022,1,2022-01-13,2026-09-09
5df824907bfe37524afa4d873ba55534d466fdb61a50023011207cde680c4992,“十四五”数字经济发展规划,国务院,2021,1,2022-01-12,2026-09-09
221c0ec1393e1fda6fc3eeff861ddf436bed6866706de0780678cc70649a3a62,关于启动新一批燃料电池汽车示范应用工作的通知,财政部等部门,2021,1,2022-01-11,2026-09-09
2c34a09c33e612f53f9582eed78921cf57820ea221c294cce6b0910ada9e652f,企业环境信息依法披露格式准则,生态环境部,2021,1,2022-01-10,2026-09-09
b38905c26767a929b133ea4be79fb11cc91f530bada9eb70b16f052305e2c074,推进多式联运发展优化调整运输结构工作方案（2021—2025年）,国务院办公厅,2022,1,2022-01-07,2026-09-09
418ab1e212fffb906d17aba8412ef9a0d758664ad5eb716dbd2961cff992df1e,关于2022年新能源汽车推广应用财政补贴政策的通知,财政部等部门,2021,1,2022-01-07,2026-09-09
e884312f00b191e7d2cf9c55139448468595b3b50bb2106fe558abe8197f2d3b,工业废水循环利用实施方案,工业和信息化部等部门,2021,1,2022-01-06,2026-09-09
a988dfda4ce825cc7c1cc0f05706af26ec24b736f6b6ba441ec7420264162696,林业碳汇项目审定和核证指南,"国家市场监督管理总局, 国家标准化管理委员会",2021,1,2022-01-06,2026-09-09
b11b693abc50e76c265a9414ad38ed837ae13cc5981533be74391e58ead55a01,关于推动城乡建设绿色发展的意见,中共中央办公厅  国务院,2021,1,2022-01-06,2026-09-09
e4f5e8285ee4c7001bb291c8496b084ffd0d972818c398c2f75127b897dde703,智能光伏产业创新发展行动计划,工业和信息化部等部门,2021,1,2022-01-06,2026-09-09
601a1455bd580c8883b34c94c8aa9275905fcb78217da77b7b8d813808f60bf2,加快农村能源转型发展助力乡村振兴的实施意见,国家能源局等部门,2021,1,2022-01-06,2026-09-09
c30fbb7ce97c740aa2b12f9b891b1956b93c768d377c3d5e032c7449099fb583,关于“十四五”大宗固体废弃物综合利用的指导意见,国家发展改革委等部门,2021,1,2022-01-06,2026-09-09
aa4ca3bcd7ba025e857a6ecc90d2115e3ecafe2ea543a2416227e9948010f211,关于开展大宗固体废弃物综合利用示范的通知,国家发展改革委办公厅,2021,1,2022-01-06,2026-09-09
4bc6dcf197df5f86611351013f3f1bb552c81b728ea7b09da8a93b41e4aaea96,关于加快推进大宗固体废弃物综合利用示范的通知,国家发展改革委办公厅,2021,1,2022-01-06,2026-09-09
21ef7d2ff1c61e9b54cf3504281e78fd837819a19544867e8e36cbf17ac27e69,关于推进中央企业高质量发展做好碳达峰碳中和工作的指导意见,国有资产监督管理委员会,2021,1,2021-12-31,2026-09-09
cbc0902a969a48b388b9dcb1049c2ee586521b712d3593e1ee623fb1be07d71d,关于严格控制第一批氢氟碳化物化工生产建设项目的通知,生态环境部办公厅等部门,2021,1,2021-12-30,2026-09-09
544d6edc07963042e8059820806e1107e8ccce581c73333aa2aa93e61433720e,“十四五”智能制造发展规划,工业和信息化部等部门,2021,1,2021-12-29,2026-09-09
476139bbb825140556119461196fb64ae415f5c515697dc2eeb4425e9101cfbf,资源综合利用企业所得税优惠目录（2021年版）,财政部等部门,2021,1,2021-12-25,2026-09-09
4fde59f7063cda5b1b3503a3b8503dd8233273647cf400201735c630a7b703c4,关于开展气候投融资试点工作的通知,生态环境部办公厅等部门,2021,12,2021-12-24,2026-09-09
6fdc335f4d0b49c3cf70b7bba3dd86ad732bbdb5e12fc8aba2cc1a48335ff735,生态保护和修复支撑体系重大工程建设规划,国家发展改革委等部门,2021,1,2021-12-23,2026-09-09
0b8bfe366d1569d9e442b920d1cc801375478565366bd26e4db7771fa5a1e405,企业环境信息依法披露管理办法,生态环境部,2021,1,2021-12-22,2026-09-09
bd7403cf19577f5bfdbbc7a787ea992662e83249ded601278a4d15829a25a9a4,光伏电站消纳监测统计管理办法,国家能源局,2021,1,2021-12-20,2026-09-09
ee920c09f57e31ae3186bfec061c568b80f0d9c0ed07106e4d748c6f6c44de9d,国家工业资源综合利用先进适用工艺技术设备目录（2021年版）,工业和信息化部等部门,2021,1,2021-12-18,2026-09-09
1cd746e1c79782677c6762cdbf89ec17bd774b602f4a3adccd38bf595324a791,反食品浪费工作方案,国家发展改革委办公厅等部门,2021,1,2021-12-17,2026-09-09
34ed2209126b5fa484d307c66b68c4ca36169ad7020da6c5dd36e20707277ab6,“十四五”推动高质量发展的国家标准体系建设规划,国家标准化管理委员会等部门,2021,1,2021-12-16,2026-09-09
aadacdbd241bee96b7a684420c73013fcf6eeb75792c2217500aa84c89ed46e9,“十四五”时期“无废城市”建设工作方案,生态环境部等部门,2021,1,2021-12-15,2026-09-09
f3a4431150fd0893db23cff7f58722912d49ce719a8776fbe7ff92f0bdbd6812,“十四五”冷链物流发展规划,国务院办公厅,2021,11,2021-12-13,2026-09-09
278e42ff032f4e95f1e6fdd8284ff3957af79b5e2ed4fc48a327c3f4671d8a90,推进资源型地区高质量发展“十四五”实施方案,"国家发展改革委, 财政部, 自然资源部",2021,1,2021-12-13,2026-09-09
ce832a54dc1a4cda9d217729c70c423de41bf9461cdc36f787eb7927f6692c37,贯彻落实碳达峰碳中和目标要求  推动数据中心和5G等新型基础设施绿色高质量发展实施方案,国家发展改革委等部门,2021,1,2021-12-08,2026-09-09
b3233c1c101f73e6b97bfa3ed818a274a75e0d409f1d3bf81b1a3cbb12879290,重点生态保护修复治理资金管理办法,"财政部
    ",2021,1,2021-12-03,2026-09-09
6f6592d980c50200910dd06a8758a6f7f800e28396c82e1e4f3371795f066c20,“十四五”支持老工业城市和资源型城市产业转型升级示范区高质量发展实施方案,国家发展改革委等部门,2021,1,2021-12-02,2026-09-09
e4357f87058300a3ed3994e03bc858d9b922c30c33ee3ec9eeec022b92c94ec2,中美关于在21世纪20年代强化气候行动的格拉斯哥联合宣言,中国政府,2021,1,2021-12-02,2026-09-09
08c6b4f06b6b59b32fe16b2536fe74ee915470f971de21ad3141822ca9715281,中非应对气候变化合作宣言,中国政府,2021,1,2021-12-02,2026-09-09
e558d748845aea8485ecc1779e3d2b30a5a152c38e1a88e45912eb33f072422e,煤炭行业“十四五”老矿区转型发展指导意见,中国煤炭工业协会,2021,1,2021-11-25,2026-09-09
8745d674b3072ddcbd07acbc77e2b5b0096f34d6a027f453045c7765e09c194a,关于印发深入开展公共机构绿色低碳引领行动促进碳达峰实施方案的通知,国家机关事务管理局等部门,2021,1,2021-11-24,2026-09-09
90d307af2c1e95da45a8ce89f7586b40a4cdb1247bff853952db57876d9cf4a0,电机能效提升计划（2021-2023年）,"工业和信息化部办公厅, 市场监管总局办公厅",2021,1,2021-11-23,2026-09-09
b5ad554d0e9a49852a3f104ff3135710611720adcb54d29456be5174a5a09f74,高耗能行业重点领域能效标杆水平和基准水平（2021年版）,国家发展改革委等五部门,2021,1,2021-11-22,2026-09-09
06ef3b71aeff7bd4d9154cedf2aa1d1d286d994a1081d16f26f44f61037bb5e6,综合运输服务“十四五”发展规划,交通运输部,2021,1,2021-11-21,2026-09-09
2579713353cb23480fea2f4832f6206e677770708a3c17c4382c44f244a6c729,关于加强产融合作推动工业绿色发展的指导意见,"工业和信息化部, 人民银行, 银保监会, 证监会",2021,1,2021-11-19,2026-09-09
ccf7fcbc668b13bff9259c46bd221bd593ef92135e7d25b47e27c28ed841e146,绿色出行创建行动考核评价标准,"交通运输部办公厅, 国家发展改革委办公厅",2021,1,2021-11-18,2026-09-09
49d6355d0d159fa595a65e0a740a048f95eecea224bab36712b564d6be606339,全国煤电机组改造升级实施方案,"国家发展改革委, 国家能源局",2021,1,2021-11-10,2026-09-09
e848ee3d579a7ab7eab75cc26fbebb6b65d054e5af3acffc8f58c31a02449053,“十四五”全国清洁生产推行方案,国家发展改革委等部门,2021,1,2021-11-09,2026-09-09
a571fa71fbfe9f6c11b7ef794b2ba117e2fd99fbf86ab4b4874508e3f8f98db3,“十四五”全国农业绿色发展规划,"农业农村部, 国家发展改革委, 科技部, 自然资源部, 生态环境部, 国家林草局",2021,1,2021-11-02,2026-09-09
6200be717786b0b74bbf6de610cb1af69ae12774c8558b70079b9e3e2b72c52c,关于完整准确全面贯彻新发展理念做好碳达峰碳中和工作的意见,"中共中央, 国务院",2021,1,2021-11-02,2026-09-09
c13f12016e6fa809b4278e916c42b1049cbda01189b1ef4a649ce88732072a4c,中国落实国家自主贡献成效和新目标新举措,中国政府,2021,1,2021-11-02,2026-09-09
4071e91eaaa653c2c03c4e5396ea86f21a18162050a9b6a8d9f2ae93985e3408,中国本世纪中叶长期温室气体低排放发展战略,中国政府,2021,1,2021-11-02,2026-09-09
2413bbf39ee2fc42f97aace7be03fabbd1ce73921c48a91436623e8499337d98,煤炭工业“十四五”高质量发展指导意见,中国煤炭工业协会,2021,1,2021-11-02,2026-09-09
c7d498d8eac4a1200592a64fb6ad9b3ea687ce2a94910c6b01cd26eba10a6c56,“十四五”林业草原保护发展规划纲要,国家林业和草原局,2021,1,2021-11-02,2026-09-09
5c50718162c13950dcdc05b8903dc8cd0d32d14af21384087216c9e3ddde9d97,关于严格能效约束推动重点领域节能降碳的若干意见,国家发展改革委,2021,1,2021-11-02,2026-09-09
bccd180e6307a9ae2c515a0e47fbe20309e994d6b8df244847f5aefb21d97a86,石化化工重点行业严格能效约束推动节能降碳行动方案（2021-2025  年）,国家发展改革委,2021,1,2021-11-02,2026-09-09
817aa5dc25e5ebe9f96bb80bd5a9b2c924183301b59a1025ac13f109ca872c44,冶金、建材重点行业严格能效约束推动节能降碳行动方案（2021-2025  年）,国家发展改革委,2021,1,2021-11-02,2026-09-09
7ba9506cd40862a0962176006adb35481b0c6c6424dac608084092dfb8d77424,2030年前碳达峰行动方案,国务院,2021,1,2021-11-02,2026-09-09
6587e8f7bda93516e55994e15f79edbc7c0e076afb0403922dbbad9dfa1c013b,数字农业农村发展规划（2019-2025年）,"农业农村部, 中央网络安全和信息化委员会办公室",2020,1,2021-11-02,2026-09-09
d42f4e6248b4bfd8f657a05be6f12fa5803832a4312d2dba051b84bda69660dd,汽车产业中长期发展规划,"工业和信息化部, 国家发展改革委, 科技部",2017,1,2021-11-02,2026-09-09
00a8b583f854543515b85ed3a2ad1065794b8212f985a378f3438624d76ee838,全国农业可持续发展规划（2015—2030年）,农业部等八部门,2015,1,2021-11-02,2026-09-09
d2cd2d7deadedb00a67774d6eec1c9f736e55626b8e664afe0348dcc37c8b687,关于2021年风电、光伏发电开发建设有关事项的通知,国家能源局,2021,1,2021-09-10,2026-09-09
864484c654e4d24714e18e82f9ccb9e3f795afe0066c7ec1bef2da805697fa73,高等学校碳中和科技创新行动计划,教育部,2021,1,2021-09-05,2026-09-09
c26a963d4a5a8b3ed95a0e572314ecbd810fe5d44b0a4925cc3b86571330f660,关于鼓励家电生产企业开展回收目标责任制行动的通知,"国家发展改革委, 工业和信息化部, 生态环境部",2021,1,2021-09-05,2026-09-09
57c40db204bc85932aeccbc445365697b4eec880af147c9075ace7bf8d25ded2,新能源汽车动力蓄电池梯次利用管理办法,"工业和信息化部, 科技部, 生态环境部, 商务部, 市场监管总局",2021,1,2021-09-05,2026-09-09
27e0d0e79bb71c50778dc927fb1f058edee42560f7afcc29b27d1961cd39d938,水泥玻璃行业产能置换实施办法,工业和信息化部,2021,1,2021-09-05,2026-09-09
e0c973928ce5d8b13273503261adcd0f21f1d26cfbe3d64d65d1f89dadf4ef0e,关于加快推动新型储能发展的指导意见,"国家发展改革委, 国家能源局",2021,1,2021-09-05,2026-09-09
c9e1bef77e2663c6d58e1a2b82ed89609b15d449e706828cd59213b7f7f510db,关于鼓励可再生能源发电企业自建或购买调峰能力增加并网规模的通知,"国家发展改革委, 国家能源局",2021,1,2021-09-05,2026-09-09
61ad3bb51b51a02ff76ded31ad4acc1af303de2e5c8755754374b71967a11999,2021年生物质发电项目建设工作方案,"国家发展改革委, 财政部, 国家能源局",2021,1,2021-09-05,2026-09-09
25640b281d164a5208901f65009d60dba783836657f2594ebbb1b5e0481ca23b,“十四五”公共机构节约能源资源工作规划,"国家机关事务管理局, 国家发展和改革委员会",2021,1,2021-08-25,2026-09-09
7ae87b754ebe71f2d4ba7993d3f02361c2b740f468bb3d2fd5084d4026bda47b,乘用车燃料消耗量限值,工业和信息化部,2021,1,2021-08-25,2026-09-09
b0d578b77d64205dad0278b436929f9edcaecdc3699fbb2f93f03dce48c4981f,国务院办公厅关于科学绿化的指导意见,国务院办公厅,2021,1,2021-08-25,2026-09-09
3734950dcf373f62cb4a4a0696b9b8768306db8b95497c5cdd0831a1047baf7d,关于推进电力源网荷储一体化和多能互补发展的指导意见,"国家发改委, 国家能源局",2021,1,2021-08-25,2026-09-09
e22c93ad6d101643d047e352099a71783b39e0f3f3c14417bf15a3e6e5b7ca09,国家能源局关于因地制宜做好可再生能源供暖工作的通知,国家能源局,2021,1,2021-08-25,2026-09-09
552cbc4a572b481adf9a91d6b0fb220ad954bb3ac1f5d5ad58451563945381c8,关于引导加大金融支持力度 促进风电和光伏发电等行业健康有序发展的通知,国家发展改革委等五部门,2021,1,2021-08-25,2026-09-09
ca1fe22cd3aac6f4c838360c8511622fbc652e6d230e4e8c0b0887c8fa922788,清洁能源消纳情况综合监管工作方案,国家能源局,2021,1,2021-08-25,2026-09-09
a1aea34f3e91f4287ac6fe312666bb94f0f177e369898fc2f12281ed8c12fba3,关于2021年可再生能源电力消纳责任权重及有关事项的通知,"国家发改委, 国家能源局",2021,1,2021-08-25,2026-09-09
46b06e2cefeee346a57653b590e9710e3ef2e1771895a9329df48638e57253a3,关于做好新能源配套送出工程投资建设有关事项的通知,"国家发展改革委办公厅, 国家能源局综合司",2021,1,2021-08-25,2026-09-09
fe31951d727cdea7a4bdb939a79ac6dd00a27f5288a28095bbd22b43a86d7ef2,国家综合立体交通网规划纲要,"中共中央, 国务院",2021,1,2021-08-25,2026-09-09
0d5456fbadf7742934fef185e5e528e587ffc097675904ddbd7fa63af47afb9e,关于贯彻实施<中华人民共和国长江保护法>的意见,交通运输部,2021,1,2021-08-25,2026-09-09
637f403570c2dbc141be3e42f27b44f77566f35743cc6a16e2ddf5ec788dcf8f,关于加强草原保护修复的若干意见,国务院办公厅,2021,1,2021-08-25,2026-09-09
0bdaac9ad85a3e0454bc2e3c6da93c5f87a707eba03a09296e86f5d99f357fed,关于政府采购支持绿色建材促进建筑品质提升试点工作的通知,财政部和住房城乡建设部,2020,1,2021-08-25,2026-09-09
f61bf646c8f7702a3024ccd6b1ee5f0281a811074c1fb15c1b1299b4fa5656e5,关于进一步完善新能源汽车推广应用财政补贴政策的通知,财政部等四部门,2020,1,2021-08-25,2026-09-09
3ef66099953f7ca0864dae0c57220403ac92db0eada95dff105714222db582eb,关于开展燃料电池汽车示范应用的通知,财政部等五部门,2020,1,2021-08-25,2026-09-09
de45cae56d04ce44698b4cf05beb63a91c8420f5a1c2c80696a2431eb3484304,新能源汽车产业发展规划（2021－2035年）,国务院办公厅,2020,1,2021-08-25,2026-09-09
29577a1be4a854cc7b7ff059bb1a7e7d882bcb570da7db70f35e0145ad9872c4,清洁能源发展专项资金管理暂行办法,财政部,2020,1,2021-08-25,2026-09-09
c13df5e3268f3f35c23e88f432592c48a23f0b7c0d8421e18b68bd0dd64f399d,完善生物质发电项目建设运行的实施方案,"国家发展改革委, 财政部, 国家能源局",2020,1,2021-08-25,2026-09-09
4e5af3526c29e2db2a1cbb5a8df93cd0c968a94104077a656965df4d4310cdec,关于加快能源领域新型标准体系建设的指导意见,国家能源局,2020,1,2021-08-25,2026-09-09
aeb3a3c63c58b8348e7cc7db190caae4d6b5024e81155c5ae6f1576bf8e870e2,关于加快推进可再生能源发电补贴项目清单审核有关工作的通知,财政部,2020,1,2021-08-25,2026-09-09
f8611bfbd6bb15f1114fb15661f19075ea21780f3cd10d67873525c73ebf11c0,2020年能源工作指导意见,国家能源局,2020,1,2021-08-25,2026-09-09
376a82a4574e8836a3a9a805a22a75d6d00e74bdf61660ddf99233162970ac8b,交通强国建设纲要,"中共中央, 国务院",2019,1,2021-08-25,2026-09-09
d38c7cc82ec8b16e56e803e2caf35323a242ed901f804a24a1310ba5ae21a770,提升公民生态文明意识行动计划,生态环境部等六部门,2021,1,2021-08-21,2026-09-09
126bb6285aaf157d08d2213283f3edd1a940746efef18a26888c35344f0c3c2e,关于加强企业温室气体排放报告管理相关工作的通知,生态环境部办公厅,2021,1,2021-08-21,2026-09-09
f1ed3c89a7664c0d40648c96aa0b9b01f0e1a991b8072347ff9a2b903d702057,“十四五”循环经济发展规划,国家发展改革委,2021,1,2021-08-21,2026-09-09
83a58f3dceebc009ac26c6b09b15d87e19ef6f3fef7c704fe4117b099aec61dd,关于钢铁冶炼项目备案管理的意见,国家发展改革委,2021,1,2021-08-21,2026-09-09
804c24fa6375549e9cddaa5f555e372aaa5cf7da6254ccdc507908873e6ec712,钢铁行业产能置换实施办法,工业和信息化部,2021,1,2021-08-21,2026-09-09
c5e84f0777f0df22a1c0e59e403add5df7bd575ceae2a3ad2823235cc0655398,关于加强自由贸易试验区生态环境保护推动高质量发展的指导意见,生态环境部等八部门,2021,1,2021-08-21,2026-09-09
9cae94db4e439a7723c909babfb9af97e7f59ea7d76f38dc5b3672e468c58ed9,关于加快推动制造服务业高质量发展的意见,国家发展改革委等十三部门,2021,1,2021-08-21,2026-09-09
532a0f27a2669f36a07780a3682384d3509576fbab3fff08747d1cbdad1ab78c,关于2020年风电、光伏发电项目建设有关事项的通知,国家能源局,2021,1,2021-08-21,2026-09-09
023fc54211827bb63535b0d94e24fed846426ac371b8d33cca3e68c9806ba2f8,关于加快推进天然气储备能力建设的实施意见,国家发展改革委等五部门,2020,1,2021-08-21,2026-09-09
51adca5ea7c9ed3fccd9099688289f777325d90f47c0018e675eb572604e9955,关于加强储能标准化工作的实施方案,国家能源局,2020,1,2021-08-21,2026-09-09
8299a59a67e0e49e51151608b672282da080fa37106ba289c00f8a30c8a27e1f,关于促进非水可再生能源发电健康发展的若干意见,"财政部 , 国家发展改革委 , 国家能源局",2020,1,2021-08-21,2026-09-09
525a1c17f5d8403e992021a5ef25d38f22bbb380d0a4bfe951b40478ba6f71f4,可再生能源电价附加资金管理办法,"财政部 , 国家发展改革委 , 国家能源局",2020,1,2021-08-21,2026-09-09
d48fdd9a9cf1c8cd33dae9ee1ad3d1eed21b8592216c1ad3930173bcb2c8a417,关于2020年光伏发电上网电价政策有关事项的通知,国家发展改革委,2020,1,2021-08-21,2026-09-09
a24500103a43c6e1741d487af44c21f3bcf843b8eb0288dc2794d3036db74b92,2019-2020年全国碳排放权交易配额总量设定与分配实施方案（发电行业）,生态环境部,2020,1,2021-08-21,2026-09-09
f610139d349f1f7b2a12b6ad81b5fc3f90cfccf34a061603a49d24b8d0840a21,公民生态环境行为规范,生态环境部等五部门,2018,1,2021-08-21,2026-09-09
6ffe1264884f89dfe652910164b6de4c6c16da72a48be084f859c07abd83fa8c,关于公开征求《碳排放权交易管理暂行条例（草案修改稿）》意见的通知,生态环境部办公厅,2021,1,2021-08-18,2026-09-09
7f971e418e01b90fa31fcd21d484459f5526f787e244fb3ac6e0e3f8599b6820,红树林保护修复专项行动计划（2020-2025 年）,"自然资源部, 国家林业和草原局",2020,1,2021-08-18,2026-09-09
c67340daba7b142929933576f933ce880dfe9c597a24460807b27d1d7163586c,关于促进应对气候变化投融资的指导意见,生态环境部等五部门,2020,1,2021-08-18,2026-09-09
96a5563f88183c4150434f87ed6883dccb66b4405d5e9662cc3c80514ed982a8,关于新能源汽车免征车辆购置税有关政策的公告,"财政部, 税务总局, 工业和信息化部",2020,1,2021-08-18,2026-09-09
7a7f87eda511438c77b02fb22601d8728231f5ad8f0f5c8bf835652bd03366d8,全国重要生态系统保护和修复重大工程总体规划（2021—2035年）,"国家发展改革委, 自然资源部",2020,1,2021-08-18,2026-09-09
306ee087121c04e2ebe717dd6e08c6b2a5550d15e64e337a7319082112759780,天然林保护修复制度方案,"中共中央办公厅, 国务院办公厅",2019,1,2021-08-18,2026-09-09
814f4677bcd5ce7fba4daea95afee235c5babd4da9590c8203b35dad49c7f701,绿色建材产品认证实施方案,"市场监管总局办公厅, 住房和城乡建设部办公厅, 工业和信息化部办公厅",2019,1,2021-08-18,2026-09-09
da74629b0671334b4e3a1de9fbf66f87f414bef49698e72de4fee6c11cef7d59,智慧水利总体方案,水利部,2019,1,2021-08-18,2026-09-09
10cf35da4db32bae9990a0eef826e3584fc30a4bd51e77d7fd2efd34df1ec933,消耗臭氧层物质管理条例,生态环境部办公厅,2023,12,2021-08-16,2026-09-09
753d0f847a083ee32248bb7dc48bb226d36fc0dae2ec09244ae719c58f510d51,统筹和加强应对气候变化与生态环境保护相关工作的指导意见,生态环境部,2021,1,2021-08-16,2026-09-09
2110e7317a75534e8ba19d27e595e493035bab85c046fc1dc7edece928d36b52,关于进一步推进生活垃圾分类工作的若干意见,住房和城乡建设部等十二部门,2020,1,2021-08-16,2026-09-09
ba2d3f170d4ffb50a4783179b6969cf9b9fe1b12ab6c7eefa55e4eef2fa2ca4b,城镇生活垃圾分类和处理设施补短板强弱项实施方案,"发展改革委, 住房城乡建设部, 生态环境部",2020,1,2021-08-16,2026-09-09
9b5bc9ea1da187ad11a8a7b078a404be11417911b6753d014a426850271e2720,绿色高效制冷行动方案,国家发展改革委等六部门,2019,1,2021-08-16,2026-09-09
0a480eaaf9be569856e53c823a328cc7e0b3afe36fb1990fca79be18e2c0af28,国家节水行动方案,"发展改革委, 水利部",2019,1,2021-08-16,2026-09-09
6282846ce2d995f28c087285c610a86ee9f56f92bdb5bbe09416ffe8bc77e20a,智能光伏产业发展行动计划（2018-2020年）,工业和信息化部等六部门,2018,1,2021-08-16,2026-09-09
9d50ce6b1d0d8a79bf7fac20b9f2e8c770d6b757ca384587dd1a455ab3784649,关于构建市场导向的绿色技术创新体系的指导意见,"国家发展改革委, 科技部",2019,1,2021-08-11,2026-09-09
afe7daf2d2188e986cf5f27f91323bfca21ddab34b7e4bd720ca8a564f8eb0ce,关于调整优化节能产品、环境标志产品政府采购执行机制的通知,财政部等四部门,2019,1,2021-08-09,2026-09-09
431752413dfe105280b1dcdefcf1359b17ae8751cb983179126c4a3e9fb29760,推动公共领域车辆电动化行动计划,工业和信息化部,2020,1,2021-08-07,2026-09-09
